id_alarm,imie,nazwisko,numer_telefonu
668,POLA,ŻABKA,664704479
669,JAKUB,JANKOWSKI,833537863
670,RAFAŁ,SKONECZNY,615020193
671,EWA,ABRAMCZYK,755074031
672,MACIEJ,BABIAK,662791333
673,KLARA,RASZTAR,968795107
674,ZUZANNA,HAIDA,601131392
675,KLARA,GULAS,699135885
676,LIWIA,MUSZYŃSKA,703471239
677,KAROLINA,GÓRZNY,801834224
678,PATRYK,FRĘCHOWICZ,951432283
679,POLA,KOWIESKA,991366041
680,ERNEST,PODSIADŁO,656864694
681,MIRELA,CINAL,402710310
682,FLORENTYNA,REJMAN,584148466
683,FRANCISZEK,MAGDZIAREK,499172574
684,ZLATAN,ŻŁOBIŃSKI,409775906
685,KRZYSZTOF,BIEDROŃ,511736777
686,IGNACY,LORENC,504818682
687,ALICJA,SOŚNICKA,981964821
688,ARIA,PROKSZA,606505736
689,ZLATAN,GOLEC,684134671
690,STANISŁAW,ŚWISTUNOWICZ,489063465
691,JACEK,GRADUS,402429401
692,MICHALINA,WOŹNIAK,794618782
693,NADIA,POTOCZNA,650519472
694,RÓŻA,LEMKA,663623181
695,GUSTAW,SKRZYPEK,602087188
696,GAJA,KAMIŃSKA,852735003
697,MICHALINA,GÓRA,721300473
698,EMILIA,JACHYMIAK,610972219
699,LEON,RADCHENKO,757971639
700,ZLATAN,RELIDZYŃSKI,856635293
701,MILAN,GRĄDZIEL,984907745
702,AMBROŻY,KLIMEK,961204044
703,SZYMON,DOMURAT,870490619
704,IGA,HUDA,937337459
705,HANNA,NAWROT,963876288
706,ADAM,MORAWSKI,720978799
707,IDA,LEŃCZUK,716094362
708,MACIEJ,KAZIMIERSKI,603438416
709,ERNEST,GOSS,531210989
710,ZUZANNA,ŁUSZCZYŃSKA,494148860
711,ANTONI,LEWANDOWSKI,824026022
712,ANTONI,MACH,410751901
713,LEO,DĄŻE,512982418
714,MALWINA,NIEDŹWIEDZKA,721537739
715,ANIELA,LECHOCKA,640864905
716,NATALIA,DZIONSKO,837058061
717,TADEUSZ,ŚWIERCZ,703485658
718,LEON,ŚLEDZIONA,704377558
719,ALEKSANDER,RADOSZEWSKI,943469280
720,JAN,PTAK,986048967
721,TYMOTEUSZ,OPIELA,882902512
722,SARAH,ZAWODNIA,447296043
723,PATRYCJA,SITNIEWSKA,402735561
724,WOJCIECH,ANTCZAK,644338555
725,FABIAN,ŁABĘDŹ,810918814
726,LUKA,KOT,631132916
727,MAURYCY,WIATROW,919801032
728,MAJA,PAWLAK,700262137
729,IGOR,RAKOWSKI,748265465
730,JULIAN,KOZŁOWSKI,946262839
731,TEODOR,CHOWANIEC,866202286
732,STANISŁAW,SIEŃKO,788484847
733,IGNACY,GŁUCHOWSKI,438716743
734,STANISŁAW,NOWIŃSKI,755585892
735,FELIKS,HILDEBRANDT,816982239
736,GABRIELA,KALKOWSKA,680141856
737,IGA,KLESZCZ,402463142
738,OLGA,DYREK,550268910
739,MIKOŁAJ,MACH,961728531
740,JAN,MATEREK,871134311
741,OLAF,FABISIAK,808163017
742,LEON,KACPRZAK,640355866
743,LENA,MAKAREWICZ,742833402
744,HUBERT,CISZEK,817383365
745,STANISŁAW,BRIDEL,888543876
746,ARON,IWASZKO,415517215
747,JAGODA,SZYMAŃSKA,561017742
748,MILENA,MAZUR,702706372
749,MILENA,GRYCZYŃSKA,876680101
750,ADAM,PAJĄK,566520231
751,MICHALINA,MAZUR,551894627
752,KACPER,BIL,589401534
753,ARTUR,DYBOWSKI,449204841
754,MARCEL,BOBER,618791966
755,AGATA,JUTRZENKA TRZEBIATOWSKA,660741141
756,ZOFIA,JAWORSKA,855217680
757,NIKODEM,POBIEGA,531175225
758,MIKOŁAJ,SOBIERAJ,545026684
759,BRUNO,SUKIENNIK,845555234
760,MAJA,JEZIERSKA,948752340
761,NADIA,RYBAK,756679611
762,LEONARD,JAŁOWIECKI,816743621
763,ADRIAN,GÓRZYŃSKI,840169813
764,MARTYNA,NOWAK,577691180
765,ANTONI,STARZEC,839590981
766,LEON,WRÓBEL,725132462
767,ALAN,BOGUSZ,492150281
768,MAJA,AUGUSTYNIAK,516974256
769,MILENA,GRZYWACZ,616616566
770,JAŚMINA,WADAS,983821951
771,ANTONI,MROCZEK,938483877
772,ZUZANNA,KOŁODZIEJCZAK,747002108
773,LEON,SZYNAL,759024373
774,EMILIA,JASKÓLSKA,783327151
775,ANTONI,FUMINKOWSKI,450996977
776,SZYMON,POPPE,429029801
777,NATAN,STRZELECKI,622615004
778,LEON,CHŁAPOWSKI,545533512
779,ZOFIA,PRZYBYŁA,781303324
780,KAMIL,STACH,954063640
781,LILIANA,KRAJCZYŃSKA,813720137
782,BARTOSZ,BANASIAK,587697459
783,ZLATAN,DRUŻNY,520080547
784,ZLATAN,KOCUR,481174254
785,ANIELA,WIELOGÓRSKI,707883007
786,WOJCIECH,KISŁO,740447085
787,ALEKSANDRA,PLIS,589148184
788,MELANIA,JOKIEL,422114886
789,MIA,SUCHODOLSKA,697945800
790,MATYLDA,KURAS,438927135
791,OLIWIA,JĘDRZEJCZYK,809687130
792,TYMON,DANILCZUK,657194781
793,NIKODEM,KAPELUSZNY,646862016
794,JAKUB,JACH,904366674
795,BRUNO,LIPKOWSKI,584535872
796,BORYS,KAŁUŻNY,475911462
797,FILIP,BRATOŃ,993016021
798,WIKTORIA,SZANECKA,650923781
799,EMILIA,KRASZEWSKA,556182734
800,MAKSYM,ŻUKOWSKI,979261041
801,MICHALINA,RAFAŁOWICZ,534356173
802,ANTONI,CIEŚLAK,869338556
803,DOROTA,POMYKOŁ,547035245
804,ANTONI,ŁUGOWSKI,910612286
805,MAJA,SOCHA,876785188
806,LENA,DŁUGOSZ,813962611
807,ANTONI,KRÓLIKOWSKI,873942117
808,LENA,GĄSIOREK,980613364
809,JULIAN,GIEŁDON,744934362
810,MAJA,STEFAŃSKA,404760907
811,ANASTAZJA,POKIDAŃSKA,943899509
812,IGOR,SCHROEDER,495430934
813,HANNA,SOLSKA,600038158
814,KSAWERY,KUREK,986709217
815,LEON,WESOŁOWSKI,916166514
816,NELA,ŚCIŁBA,843513824
817,NIKODEM,FAMULSKI,593584235
818,STANISŁAW,JANKOWIAK,534302623
819,ALEKSANDER,ANDRZEJCZAK,409453669
820,WIKTOR,GORĄCY,656538376
821,NINA,STAWIANA,918707150
822,TYMOTEUSZ,NOWAK,796292768
823,LEON,RUKS,994675347
824,ŁUCJA,KOTUK,803307842
825,MIKOŁAJ,MAIOS-MAJEWSKI,731706511
826,FILIP,PAWEŁCZYK,955806405
827,ANTONI,FRĄCZKOWSKI,517465925
828,SEBASTIAN,SZPINDLER,910213248
829,NIKODEM,MAJEWSKI,813455790
830,HUBERT,KRZYSZTOFIŃSKI,899628945
831,STANISŁAW,KWAPISZEWSKI,855484351
832,DIANA,MAKARUK,539915483
833,FILIP,PTAŚ,699050873
834,KAJA,HAŁAS,773543509
835,ŁUCJA,ANDRZEJEWSKA,980130391
836,ANTONI,SZMELTER,703124029
837,WIKTORIA,WOŹNIAK,586370246
838,MAJA,SZKLAREK,986053853
839,HANNA,SKOTARSKA,644316443
840,ARSEN,NAPIÓRKOWSKI,485536501
841,OLIWIER,CHYCHŁOWSKI,901609906
842,TYMOTEUSZ,PYKAŁO,664231508
843,KRZYSZTOF,MAJDA,894597056
844,WITOLD,ŻMUDA,418410244
845,CEZARY,ORZECHOWSKI,938769092
846,POLA,MALĘGOWSKA,591141956
847,NINA,CZYŻ,823339958
848,IGNACY,PODGÓRSKI,783188304
849,ERNEST,JAKIELSKI,498933234
850,MARIA,RADZIK,913793870
851,MELANIA,CZERNY,775866926
852,KSAWERY,PAWŁOWSKI,876783799
853,ALEKSANDER,KOŁAKOWSKI,807024472
854,TYMOTEUSZ,PUNDOR,819695376
855,KACPER,MYSZKOWSKI,586699001
856,LEON,LOREK,707098253
857,LEON,MAKOWSKI,564818526
858,TYMON,WNUK,535054202
859,IGA,SOKÓŁ,570421966
860,DENIS,PIENIĄŻEK,405119574
861,TYMOTEUSZ,MASŁYSZ,703839241
862,ALEKSANDER,IGOCHE,508923561
863,ALEKSANDER,ŚWIĄDER,546468210
864,MATYLDA,YASHCHYSHYNA,883490117
865,ALEKSANDRA,KWIATKOWSKA,515258429
866,NATALIA,GŁOWACKA,742892146
867,SZYMON,MURZYN,981354604
868,STANISŁAW,MODRAK,542880522
869,NIKODEM,GRABKA,745263240
870,POLA,CHOJNOWSKA,436515478
871,MARTYNA,TOŁYSZ,413251574
872,ALEX,KONEFAŁ,893032930
873,ZUZANNA,PODKÓWKA,826041882
874,FABIAN,CHMIELOWIEC,400569188
875,JAKUB,NOWAK,599531114
876,IGOR,TEKIELA,495058223
877,MIŁOSZ,MACIEJEWSKI,939229811
878,LAURA,MUDANT,662687759
879,JAKUB,UJAZDA,537234153
880,KATARZYNA,WĄSIK,999400990
881,NIKODEM,PTAK,883290283
882,NIKODEM,KAWECKI,577111439
883,ANTONI,WOŹNIAK,541850533
884,ALEKSANDER,GUO,885269726
885,KACPER,NITKA,848076925
886,TYMOTEUSZ,KUCHER,631643982
887,ALEKSANDER,MACHNIO,678895940
888,MAKSYMILIAN,HYŻYK,768686602
889,JĘDRZEJ,LEYK,863634016
890,GRACJAN,RATAJCZAK,747217992
891,JAŚMINA,ANDRULEWICZ,444559999
892,MAJA,ZABOROWSKA,903187060
893,MARIA,CZERNICKA,921918465
894,PAWEŁ,MEHDIYEV,780439702
895,ALAN,SKOROPLIAS,895734500
896,WIKTORIA,JAKÓBCZAK,687756209
897,STANISŁAW,SZARKOWICZ,930022741
898,KALINA,GROŃ,726529852
899,GRZEGORZ,SMOK,922533151
900,MAJA,BUĆKO,465303540
901,ANIELA,PAWELSKA,888095975
902,MARCELINA,GALEWSKA,519969588
903,ANTONI,KREMP,896782764
904,ROZALIA,GAJEK,618377858
905,MILENA,KRYCZKA,484302378
906,MAKSYMILIAN,JUNIEWICZ,518945087
907,OLIWIER,KUKUŁKA,436433076
908,MAJA,LEGIETA,949056856
909,AMELIA,MARSULA,476664910
910,MIESZKO,WOŹNIAK,812810947
911,JULIAN,KODYM,786989084
912,KACPER,KULA,715533900
913,URSZULA,DRATWA,857326574
914,LILIANA,GRZEŚ,434354578
915,LAURA,KUMIŃSKA,726642388
916,LILIANA,BEMKE,826637975
917,KACPER,KRAWCZYK,846009169
918,IGNACY,CIELENGA,537951970
919,EMILIA,SEJBUK,600576089
920,KONRAD,GETTA,825867906
921,MATEUSZ,MATLA,926663248
922,ZOFIA,MAJEWSKA,526667721
923,BRUNO,DIDYK,690836744
924,LEON,WZOREK,870579504
925,FRANCISZEK,WAWRO,962594088
926,IGNACY,JEDLIŃSKI,823516035
927,HANNA,CHRZĄSTEK,479000156
928,WERONIKA,BRZEZIŃSKA,874529113
929,MARCEL,GÓRECKI,721936561
930,ALEKSANDER,KOCHAŃSKI,987375708
931,MAGDALENA,MAKSYMIUK,566577353
932,ALEKSANDER,OSTROWSKI,422296310
933,ANTONI,DOMAGAŁA,632004766
934,GABRIEL,WITULA,920280933
935,KONSTANTY,SZYMAŃSKI,538845297
936,MAKS,BABCZYK,854728323
937,ALAN,STASIEWICZ,733992859
938,MARIA,ZAWADZKA,520743212
939,KRZYSZTOF,BIELASZEWSKI,960489114
940,HELENA,TURLEWICZ,751447240
941,BARTŁOMIEJ,BARTECKI,464612453
942,NATALIA,PYTLAK,575230021
943,ANASTAZJA,JABŁOŃSKA,680748692
944,BLANKA,KOTLARSKA,881709284
945,MAKSYMILIAN,ANASTAZIUK,417037815
946,FRYDERYK,SOŁTYSIAK,927990582
947,HANNA,CERTA,938668674
948,ZUZANNA,PUSTUŁKA,800124943
949,SZYMON,PIĘTKA,825438933
950,ALAN,ŚLUSARCZYK,770054619
951,WIKTOR,RAŹNY,702335729
952,PIOTR,WYKURZ,418828664
953,IGOR,ŚWIĄTEK,541320295
954,WIKTORIA,KUCHARSKA,681536346
955,SOPHIA,SIECZKA,456970724
956,ELINA,PACŁAWSKA,837368414
957,MARCELINA,NAZARUK,648697243
958,MILAN,GALIŃSKI,884687597
959,AURELIA,NOWAK,915545304
960,OSKAR,KUHN,579985201
961,MATYLDA,ZIELIŃSKA,729576588
962,ADRIANNA,NOWAK,852904520
963,LILIA,SIKORA,455884902
964,AGNIESZKA,ŚWIĄTEK,995655296
965,IZABELA,SZYMAŃSKA,844995262
966,JAKUB,KISZCZAK,552784510
967,MICHAŁ,SZMUC,597331297
968,WOJCIECH,PATYNKO,982977215
969,TYMON,GORCZYCA,832626901
970,AURELIA,WANKIEWICZ,420630094
971,LEON,MARUKIEWICZ,848059000
972,DAGMARA,SADŁOWSKA,483983672
973,MIKAELA,POGRZEBSKA,931081922
974,SZCZEPAN,MICHALAK,554458737
975,MILENA,PATRAŚ,996122206
976,ADAM,ŁUCAK,802148970
977,EMILIA,DZIANACHOWSKA,550614064
978,WOJCIECH,CHRZANOWIECKI,871705120
979,MIKOŁAJ,BARSZCZ,547076817
980,NATALIA,WIJATKOWSKA,790569205
981,BARTOSZ,TOMASZEWSKI,424609470
982,ŁUCJA,ANTOŃ,505027915
983,EMILIA,ŁASTOWSKA,996706031
984,ZUZANNA,ŁUSZCZYŃSKA,532213510
985,OLIWIA,BUDZIŃSKA,857793495
986,ARTUR,PIETROŃ,811283052
987,HANNA,JARZĄBEK,753580247
988,NIKODEM,FRĄCKOWIAK,869213360
989,OLIWIA,ZIELIŃSKA,584755335
990,IGA,RÓŻAŃSKA,915935431
991,IZABELA,BOLOTNIKOVA,532107791
992,SZYMON,HUBER,921911305
993,ZUZANNA,MOROZOVYCH,816624403
994,JULIA,ŁOWCZYŃSKA,726627556
995,ANTONINA,TUREK,630167625
996,FRANCISZEK,PAŹDZIOR,492422345
997,MAREK,POLIPOWSKI,536209518
998,LAURA,STEUER,671617653
999,NADIA,CHAJDUK,953972290
1000,ROZALIA,CZECZOT,742907776
1001,STANISŁAW,DROGOSZ,507783898
1002,MARCEL,SZCZEPANIK,668365748
1003,JAN,WIŚNIEWSKI,675227857
1004,MARIA,KUBIAK,965257226
1005,NATALIA,DOPIERALSKA,573775997
1006,MICHALINA,GAWRON,706246049
1007,WOJCIECH,MACIĄG,624742111
1008,NIKODEM,OLECZEK,667750311
1009,POLA,STACHOWIAK,614385978
1010,MAJA,BLACHA,794922219
1011,STANISŁAW,ROGALSKI,965492806
1012,SZYMON,RADZIKOWSKI,511853483
1013,MILAN,TRELA,861079937
1014,DOMINIKA,JESKE,568834150
1015,HUBERT,KNOL,506746302
1016,HANNA,WESOŁOWSKA,538098931
1017,MIKOŁAJ,TYBORSKI,777753635
1018,ZUZANNA,ŁANOCHA,407405667
1019,BARBARA,KUBALA,406472721
1020,KLARA,OLEKSA,575043721
1021,KAROL,ADAMCZYK,802714756
1022,TYMOTEUSZ,KRAWCZYK,678777379
1023,JEREMI,TUREK,928006952
1024,ANTONI,MAJ,465667974
1025,JAKUB,LEWAŃCZYK,946548814
1026,IGNACY,GRUSZKA,629227077
1027,ANTONI,WESOŁY,515594357
1028,ZLATAN,BANASIK,655300936
1029,DIANA,TURSKA,538201186
1030,ZUZANNA,SZEPTYCKA,496032476
1031,LAURA,CZYŻ,677696891
1032,POLA,ŁYSKO,536435966
1033,HANNA,KONEWCZYŃSKA,744051497
1034,LEON,MYSZAREK,981815186
1035,KATARZYNA,NOWOCIEŃ,618117882
1036,SEBASTIAN,KWITEK,555222196
1037,MICHAŁ,SZYMAŃSKI,639844048
1038,MICHALINA,RYŚ,952452504
1039,OLIWIER,RYCHTER,893975608
1040,MICHAŁ,CHRZĘSZCZYK,414157362
1041,ZOFIA,ROGOWSKA,813532685
1042,JEREMI,GRZECA,574010963
1043,NAOMI,GRUCHOT,715795962
1044,EMILIA,JANISZ,724243317
1045,OSKAR,PLEBANEK,697176137
1046,JAN,DĄBROWSKI,670262842
1047,LENA,OŁDAK,577532549
1048,MAREK,KUCIŃSKI,674701369
1049,OSKAR,FRANKOWSKI,545628721
1050,MARIA,MOSTOWSKA,780906212
1051,ZOFIA,DUŃSKA,714035440
1052,MICHALINA,PALUCH,992655716
1053,DOMINIK,ROZLACH,599302800
1054,LEON,KOLCZYKIEWICZ,761824077
1055,ANTONI,MROZEK,884636722
1056,EWA,STASIAK,756046384
1057,PIOTR,OLSZAMOWSKI,953080840
1058,WIKTORIA,TRĄBSKA,662980889
1059,HELENA,SOCHA,585606872
1060,STANISŁAW,ZAMŁYNNY,826785078
1061,FILIP,PIEKARZ,765605929
1062,LEON,BROMBOSZCZ,819797464
1063,BRUNO,DZIEKAŃSKI,820996899
1064,ANTONI,BZDAK,539650337
1065,WOJCIECH,KRYŃSKI,608487462
1066,EWELINA,MATYSKO,971120343
1067,LIVIA,GRECZKA,867596506
1068,ZOFIA,KANIA,975713690
1069,ANASTAZJA,JUSKOWIAK,697760695
1070,IGA,SZALEJ,790849480
1071,MIKOŁAJ,MAJ,777575416
1072,MICHALINA,ŻAKOWSKA,919024854
1073,STANISŁAW,TOKARSKI,722704176
1074,KLARA,KAMIŃSKA,625896337
1075,LILIANA,JÓŹWIK,473837257
1076,JAN,PILARSKI,918414016
1077,WANDA,PAWLIKOWSKA,645147769
1078,MIESZKO,KITOWSKI,673271557
1079,ALEKSY,SĘK,709491760
1080,JAN,LEBIEŻYŃSKI,727918883
1081,ALICJA,ŚWIECHOWICZ,584568662
1082,PATRYK,BRZOSKO,831820221
1083,MARCELINA,KARDAS,751722453
1084,DAWID,ANDRUSZKIEWICZ,705742976
1085,MAJA,WRONA,729369947
1086,KATARZYNA,ZHANG,766817842
1087,ALEKSANDRA,TOKARZ,806407300
1088,ALICJA,SROKA,461631254
1089,ADAM,KACZMAREK,559386970
1090,BORYS,TYRA,782736473
1091,FRANCISZEK,JANOWSKI,632721080
1092,ADRIANNA,STEFAŃSKA,751198495
1093,FRANCISZEK,LECH,530325264
1094,ANTONI,LENARCIK,904397551
1095,LILIANA,OMIECZYŃSKA,713831608
1096,NATALIA,BORZUCHOWSKA,494877928
1097,JULIANA,ROGOJSZA,801131961
1098,NADIA,ŚLĘZAK,487214092
1099,ANASTAZJA,KRYGER,830993723
1100,MARCEL,CYGANIK,893792153
1101,IGA,STOPKA,569205401
1102,MAJA,PATYK,587814353
1103,JAN,ZAREMBA,676745960
1104,RÓŻA,FIAŁ,700537664
1105,ANABELLA,MIEDZIANOWSKA,470827873
1106,ANTONI,BRODOWSKI,811817232
1107,ADAM,BRZOSTEK,789150268
1108,LEONIA,LENART,739372983
1109,BARTOSZ,KRÓLIKOWSKI,584079436
1110,DARIA,MIKULSKA,452696192
1111,JAKUB,PARTYKA,428132915
1112,ANTONI,SŁONINA,902059798
1113,JAKUB,KURYLOŃSKI,494994823
1114,MAJA,KOMOROWSKA,839883692
1115,JULIA,TYŃSKA,876761227
1116,MATYLDA,ROKICIŃSKA,476037499
1117,JULIA,WNUK,807117597
1118,TYMON,DŹWINIEL,941504639
1119,LEON,OSTROVERKHYI,640756534
1120,ZLATAN,KURAS,614579699
1121,EMILIA,DŁUGOSZ,925035670
1122,MARIANNA,WYPYCH,545248887
1123,KAJA,MARGAN,934980617
1124,HANNA,KUŹBA,505811968
1125,BLANKA,BEDNARSKA,607025529
1126,BRUNON,SZOSTEK,892785278
1127,ZOFIA,KOŁODZIEJAK,939169958
1128,TYMOTEUSZ,ALEKSANDROWICZ,598955245
1129,MARCEL,NAPIÓRKOWSKI,477533703
1130,JULIA,SYGULA,774164194
1131,WOJCIECH,NOWAK,630575927
1132,KAJETAN,PORTIANKO,786317039
1133,STANISŁAW,WOLSKI,486306467
1134,NIKODEM,TOPCZEWSKI,873592149
1135,GRZEGORZ,POLASIŃSKI,880841830
1136,ZOFIA,ŁOZA,962552554
1137,ALEKSANDER,JANKOWSKI,832418912
1138,MACIEJ,STANK,568507273
1139,BARBARA,PRYCZKA,483853819
1140,RADZIMIR,PASTOR,992798983
1141,WIKTOR,SKÓRA,578154707
1142,ANTONI,BENDKOWSKI,855054135
1143,ERYK,WESOŁOWSKI,610107678
1144,EMILIAN,TOCHOWICZ,788802708
1145,MILAN,DRACH,983342409
1146,MALWINA,BIGAJ,983007305
1147,RYSZARD,KRYSHTAL,470991857
1148,JERZY,MIKOSZ,436579238
1149,MIKOŁAJ,GOCEJNA,737322851
1150,HANNA,IWANOWICZ,930812411
1151,ALICJA,ZWOLIŃSKA,812150405
1152,BARTOSZ,PIASECKI,824246613
1153,WIKTOR,WOLNIEWICZ,676064685
1154,MARIA,SZYNOWSKA,696571505
1155,ALAN,KRAWCZUK,944199076
1156,LEON,KULESZA,530489676
1157,JAN,RUCIŃSKI,520253336
1158,ALEKSANDER,GODLEWSKI,856102104
1159,EMIL,KORNIŁOWICZ,601309420
1160,JULIA,MAZUREK,655834771
1161,MICHALINA,PYTKA,944847515
1162,KACPER,HAŁOŃ,531275962
1163,KUBA,NIEŚCIOR,575838454
1164,FRANCISZEK,MLOSTEK,986964712
1165,BARBARA,BASTER,772211136
1166,MARLENA,LIPSKA,606710652
1167,MAJA,LEWANDOWSKA,646381910
1168,TADEUSZ,MOSIOŁEK,842311786
1169,KLAUDIA,OTLEWSKA,989922417
1170,OSKAR,CIERNIAK,812219536
1171,MIKOŁAJ,SITNIAK,625053390
1172,STANISŁAW,WISZNIEWSKI,639115258
1173,MICHAŁ,ZIELIŃSKI,644068646
1174,ANTONI,NIEMCZYK,981854984
1175,GABRIEL,GRODŹ,775022114
1176,KRZYSZTOF,LEWANDOWSKI,851181243
1177,STANISŁAW,JAKIMIAK,555527061
1178,ZOFIA,MACKIEWICZ,852498097
1179,MIA,MILCZ,651091398
1180,LENA,SZARY,933972245
1181,WIKTORIA,ROBAK,446238170
1182,ANIELA,IWAN,644475348
1183,ALEKSANDER,MARCHOCKI,462729947
1184,LAURA,LEWANDOWSKA,996546619
1185,MARTYNA,SOBIERAJSKA,533566488
1186,LILIANA,LAPIUK,415495422
1187,NIKODEM,WISIECKI,546596042
1188,JANINA,ŁYCZEK,827199262
1189,MARCELINA,JOŃCZYK,422810383
1190,KORNELIA,RUDNICKA,520947877
1191,MATYLDA,BĄCZEK,418839499
1192,JULIA,WEROŃSKA,444120985
1193,TYMON,GOŁĄBEK,916344867
1194,TEODOR,ZIACH,901501570
1195,ANTONI,KRÓL,674530476
1196,JAKUB,WĘGRZYN,439534094
1197,MARIA,BOEHME,998527755
1198,PATRYK,JESIONEK,680600229
1199,ANTONI,MYDLARZ,715105277
1200,HANNA,KULBACKA,781497457
1201,LUCYNA,MITORAJ,445791798
1202,KLARA,KASZUBSKA,435156918
1203,ZUZANNA,KAIM,928250821
1204,LEON,BAJER,611741278
1205,JOANNA,GIRSA,921916482
1206,ZOFIA,SAMEK,691344721
1207,JAN,KĘCKI,728213176
1208,ADELA,MACHNIKOWSKA,952497337
1209,WIKTOR,KAŁUŻNY,894819280
1210,MIKOŁAJ,ŁADOŃ,866232223
1211,BORYS,KOPIEC,555763627
1212,GRZEGORZ,HABERKORN,911840872
1213,ŁUCJA,WOJCIECHOWSKA,957944540
1214,MARCELINA,RÓŻYC,735647185
1215,KAROLINA,MROZIK,933899915
1216,MAJA,NOWOTKA,705421160
1217,OKTAWIAN,CHWALEWSKI,546142254
1218,MICHALINA,GEMBALCZYK,680281147
1219,KAROL,GOŁĘBIOWSKI,707238387
1220,JUDYTA,SAWICKA,544715411
1221,ANTONINA,STEMSKA,585403412
1222,EMILIA,GIZA,720295795
1223,AURELIA,NAWRATOWICZ,441367479
1224,JOWITA,DETKO,653282727
1225,NIKODEM,TRZASKAWKA,966700125
1226,ZLATAN,PIECZĄTKOWSKI,853137818
1227,IGA,SUDAK,894811111
1228,IGNACY,KATANOWSKI,965859304
1229,ZOFIA,KUKUROWSKA,438435004
1230,KACPER,KARAŚ,667778455
1231,MIKOŁAJ,BANASIK,469577686
1232,JAKUB,MIECZNIK,838053532
1233,LENA,PASTERNAK,893446431
1234,OLIWIA,KOZŁOWSKA,794542092
1235,FRANCISZEK,GETMAN,835550844
1236,ALICJA,ŚLUSARZ,783396683
1237,ANNA,KOWALCZYK,603097443
1238,KRYSTIAN,SOKOŁOWSKI,608587177
1239,JULIUSZ,SKALSKI,495646713
1240,BARBARA,WOLSKA,587302561
1241,LEON,STĘPKOWSKI,829957844
1242,FILIP,SZEWCZYK,689831061
1243,IGA,MICHNA,834644113
1244,LENA,CZERNIAK,947888410
1245,GABRIELA,MANTHEY,618099012
1246,ADRIANNA,MAŚLĄKA,876989473
1247,ALEKSANDER,STRAWIŃSKI,663267058
1248,BARBARA,GRZELCZYK,923092082
1249,ŁUKASZ,SKALIK,497731959
1250,OKTAWIA,GÓRLICKA,938563449
1251,ZOFIA,FARYŚ,563657916
1252,KACPER,WALIGÓRA,514700145
1253,ADAM,STEMPIEŃ,878003978
1254,KORNELIA,MACZYSZYN,760059747
1255,ANNA,DEJNEKA,614872964
1256,ZOFIA,PIASECKA,722115888
1257,MARCEL,ROGUSZNY,937690512
1258,OSKAR,MAŁEK,456222673
1259,NATAN,DYMIŃSKI,636621210
1260,PRZEMYSŁAW,GUZIK,806241297
1261,MARCELINA,RACZAK,855123982
1262,ALICJA,PILARZ,656797807
1263,JULIA,KOZIOŁ,804050047
1264,MARCELA,MARUNIEWICZ,901867135
1265,ANTONINA,PREJNA,648571809
1266,WIKTOR,ŁĘCKI,869862273
1267,MATEUSZ,DZIEDZIC,628793575
1268,STANISŁAW,BRODECKI,421150319
1269,WIKTOR,BAUK,445117662
1270,WERONIKA,DOMIŃSKA,958279426
1271,ZUZANNA,RADAJEWSKA,718207778
1272,LIWIA,SYPIEŃ,747526346
1273,ALEKSANDER,KOZIEŁ,781649520
1274,KINGA,KOSENDEK,646510561
1275,MAKSYMILIAN,TURSKI,925312997
1276,LEONARD,WNĘTRZAK,538535556
1277,IGNACY,GŁADYSZ,443373474
1278,MARTA,PIEROSZKIEWICZ,442239338
1279,LIDIA,HERTMANOWSKA,470784724
1280,KAJA,DŁUŻNIEWSKA,641345503
1281,ANTONI,SAPA,762213566
1282,LENA,NOWACZEWSKA,912781013
1283,LAURA,SIENNICKA,470855147
1284,NATAN,PTASZKOWSKI,432088581
1285,KLARA,MAGIERA,570814871
1286,LEON,KOŚCIANEK,573283333
1287,ALICJA,GONTARZ,412951318
1288,MIKOŁAJ,WILK,761507992
1289,KORNELIA,PRYTULA,727907807
1290,TYMOTEUSZ,KUŁAKOWSKI,825908862
1291,MARIA,SOSNOWSKA,638940365
1292,DENYS,CHABROS,825550900
1293,KATARZYNA,GRAMZA,709363273
1294,GABRIEL,STAWICKI,608090988
1295,MICHAŁ,JANCY,771959066
1296,MIESZKO,NAJDIUK,574192795
1297,BORYS,CZERWONKA,686109327
1298,KACPER,POTASIAK,566218164
1299,POLA,NIECKARZ,708397191
1300,MAJA,MARMUCKA,421906291
1301,MAKSYMILIAN,MICH,573501936
1302,LAURA,DUWE,466107614
1303,LIWIA,TRĄBKA,432453275
1304,IGOR,MANISTA,493001799
1305,BŁAŻEJ,ŻABICKI,645764451
1306,BARTOSZ,SCHREINERT,461353199
1307,ANTONINA,OLENKOWICZ,917467070
1308,LILIANNA,PRAŻMOWSKA,731353558
1309,NIKODEM,GODLEWSKI,963517420
1310,KATARZYNA,KRZCZOT,662049501
1311,IGNACY,SZANTYR,614238370
1312,ADAM,SAMOLUK,573594233
1313,KUBA,BARTKOWSKI,954626269
1314,JAGODA,BRZOZOWSKA,583834843
1315,JAN,BALIŃSKI,741391876
1316,WOJCIECH,PAŃTA,634279199
1317,ALEKSANDER,OLSZEWSKI,584416640
1318,ANTONI,GAJGIER,461667223
1319,LEON,ŚLĘCZKA,673763182
1320,DIANA,RATAJCZYK,654724208
1321,ROCH,SABIŁO,480530515
